label,eiaid,name,utility,source,zipcode,state,latitude,longitude,notes
6435863e6bb298789e0b3fe1,14127,245 Large Power - Contract,Omaha Public Power District,https://www.oppd.com/media/172612/oppd-rate-manual.pdf,68183,NE,41.2586,-95.9378,"The provisions of Rate Schedule No. 461 - Fuel and Purchased Power
Adjustment apply to this rate schedule.
The provisions of Rate Schedule No. 462 do not apply to this rate
schedule.

To all Consumers throughout the District's Service Area taking three
phase service from the District's system at a standard available
voltage above 11,000 volts or 4,000 volts provided there is only one
transformation involved from a District transmission voltage (above
60,000 volts) to the service voltage. In addition all the Consumer's
service at one location must be measured by a single metering point,
unless a Consumer takes emergency or special service as required by
the District's Service Regulations. Not applicable to shared or
resale service."
6435868d9aec8689460d858b,14127,250 Large Power,Omaha Public Power District,https://www.oppd.com/media/172612/oppd-rate-manual.pdf,68183,NE,41.2586,-95.9378,"To all Consumers throughout the District's Service Area taking three phase service from the District's system at a standard available voltage above 11,000 volts or 4,000 volts provided there is only one transformation involved from a District transmission voltage (above 60,000 volts) to the service voltage. In addition all the Consumer's service at one location must be measured by a single metering point, unless a Consumer takes emergency or special service as required by the District's Service Regulations. Not applicable to shared or resale service."
6435d7c33773a6686402cd03,18997,GP (General Service-Primary),The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2023-Electric-Service.pdf,43437,OH,41.2559,-83.6022,Available to general service installations requiring Primary Service. Choice of voltage shall be at the option of the Company.
6435db9044848d4a8b0647b3,18997,GP (General Service-Primary) Time of Day,The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2023-Electric-Service.pdf,43437,OH,41.2559,-83.6022,
6435e43ebc9874994d01d2ec,18997,GS (General Service-Secondary),The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2023-Electric-Service.pdf,43437,OH,41.2559,-83.6022,Available to general service installations requiring Secondary Service. Secondary Service is defined in the Company's Electric Service Regulations. Choice of voltage shall be at the option of the Company.
6436e3172faee2f0f800d8b7,18997,GS (General Service-Secondary) Time of Day,The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2023-Electric-Service.pdf,43437,OH,41.2559,-83.6022,
6436fcbd6bb298789e0b3fe4,18997,GSU (General Service-Subtransmission),The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2023-Electric-Service.pdf,43437,OH,41.2559,-83.6022,"Available to general service installations requiring Subtransmission Service. Subtransmission Service is defined in the Company's Electric Service Regulations. Choice of voltage shall be at the option of the Company.

All service under this rate schedule will be served through one meter for each installation.

The customer will be responsible for all transforming, controlling, regulating and protective equipment and its operation and maintenance."
6436ff93a3988d9014082271,18997,GSU (General Service-Subtransmission) Time of Day,The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2023-Electric-Service.pdf,43437,OH,41.2559,-83.6022,"Available to general service installations requiring Subtransmission Service. Subtransmission Service is defined in the Company's Electric Service Regulations. Choice of voltage shall be at the option of the Company. All service under this rate schedule will be served through one meter for each installation. The customer will be responsible for all transforming, controlling, regulating and protective equipment and its operation and maintenance."
6437172e6bb298789e0b3fe5,18997,GT (General Service-Transmission),The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2023-Electric-Service.pdf,43437,OH,41.2559,-83.6022,"Available to general service installations requiring Transmission Service. Transmission Service is defined in the Company's Electric Service Regulations. Choice of voltage shall be at the option of the Company.

A customer qualifying for service under Rate GP may take distribution service under the terms and conditions of Rate GT (including the Transformer Charge) if the transformer that directly serves such customer is: 1) located in the immediate vicinity; 2) is owned by the Company; and 3) has been directly fed by a Transmission voltage line since May 8, 2007

All service under this rate schedule will be served through one meter for each installation.

The customer will be responsible for all transforming, controlling, regulating and protective equipment and its operation and maintenance unless the Transformer Charge applies to the customer.

The Transformer Charge is applicable to a customer premise with existing transformation having been provided by the Company, including leased equipment, for the customer's exclusive use since May 8, 2007, in addition to all other applicable tariff charges.

If an increase in capacity of existing transformation owned by the Company is necessary or if the customer requires a change in service voltage on or after January 1, 2009, all necessary transforming, controlling, regulating and protective equipment shall be provided by the customer."
643719d79aea58e8e20b9aaa,18997,GT (General Service-Transmission) Time of Day,The Toledo Edison Co,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2023-Electric-Service.pdf,43437,OH,41.2559,-83.6022,"Available to general service installations requiring Transmission Service. Transmission Service is defined in the Company's Electric Service Regulations. Choice of voltage shall be at the option of the Company. A customer qualifying for service under Rate GP may take distribution service under the terms and conditions of Rate GT (including the Transformer Charge) if the transformer that directly serves such customer is: 1) located in the immediate vicinity; 2) is owned by the Company; and 3) has been directly fed by a Transmission voltage line since May 8, 2007 All service under this rate schedule will be served through one meter for each installation. The customer will be responsible for all transforming, controlling, regulating and protective equipment and its operation and maintenance unless the Transformer Charge applies to the customer. The Transformer Charge is applicable to a customer premise with existing transformation having been provided by the Company, including leased equipment, for the customer's exclusive use since May 8, 2007, in addition to all other applicable tariff charges. If an increase in capacity of existing transformation owned by the Company is necessary or if the customer requires a change in service voltage on or after January 1, 2009, all necessary transforming, controlling, regulating and protective equipment shall be provided by the customer."
643dc2b8af2ca8091c0d2139,17166,GS-3 (Large General Service) - Secondary,Sierra Pacific Power Co (Nevada),https://www.nvenergy.com/publish/content/dam/nvenergy/brochures_arch/about-nvenergy/rates-regulatory/electric-schedules-north/Statement_of_Rates_Electric_North.pdf,89712,NV,39.1678,-119.7764,"This schedule is applicable to all service where monthly metered maximum demand
during any period is equal to or greater than one thousand (1,000) kW and where another schedule is not specifically applicable,

Extra Meter Charge per additional meter per month: $4.90"
643dc50daf2ca8091c0d213a,17166,GS-3 (Large General Service at Primary Voltage),Sierra Pacific Power Co (Nevada),https://www.nvenergy.com/publish/content/dam/nvenergy/brochures_arch/about-nvenergy/rates-regulatory/electric-schedules-north/Statement_of_Rates_Electric_North.pdf,89712,NV,39.1678,-119.7764,additional meter charge is $9.50 per month
643dc605169f1c50090a50d8,17166,GS-3 (Large General Service at Transmission Voltage),Sierra Pacific Power Co (Nevada),https://www.nvenergy.com/publish/content/dam/nvenergy/brochures_arch/about-nvenergy/rates-regulatory/electric-schedules-north/Statement_of_Rates_Electric_North.pdf,89712,NV,39.1678,-119.7764,"This schedule is applicable to all service where monthly metered maximum demand during any period is equal to or greater than one thousand (1,000) kW and where another schedule is not specifically applicable. This Rate Schedule is differentiated by the following voltage levels at the Customer&#65533;s effective point of delivery."
643eabf5d41d506191039c79,17166,GS-2-TOU (Medium General Service Time-Of-Use at Secondary),Sierra Pacific Power Co (Nevada),https://www.nvenergy.com/publish/content/dam/nvenergy/brochures_arch/about-nvenergy/rates-regulatory/electric-schedules-north/Statement_of_Rates_Electric_North.pdf,89712,NV,39.1678,-119.7764,"This schedule is applicable to all service where monthly metered maximum demand
during any period is equal to or greater than five hundred (500) kW and less than one thousand (1,000) kW and where another schedule is not specifically applicable.

Extra Meter Charge per additional meter per month:$5.50"
643eaf07b93a21707106f769,17166,GS-2-TOU  (Medium General Time-Of-Use at Primary Voltage),Sierra Pacific Power Co (Nevada),https://www.nvenergy.com/publish/content/dam/nvenergy/brochures_arch/about-nvenergy/rates-regulatory/electric-schedules-north/Statement_of_Rates_Electric_North.pdf,89712,NV,39.1678,-119.7764,"This schedule is applicable to all service where monthly metered maximum demand during any period is equal to or greater than five hundred (500) kW and less than one thousand (1,000) kW and where another schedule is not specifically applicable. 
Additional meter charge of $9.50 per meter per month"
643eb7c359365893e40d91cb,17166,GS-2-TOU  (Medium General Time-Of-Use at Transmission Voltage),Sierra Pacific Power Co (Nevada),https://www.nvenergy.com/publish/content/dam/nvenergy/brochures_arch/about-nvenergy/rates-regulatory/electric-schedules-north/Statement_of_Rates_Electric_North.pdf,89712,NV,39.1678,-119.7764,"This schedule is applicable to all service where monthly metered maximum demand during any period is equal to or greater than five hundred (500) kW and less than one thousand (1,000) kW and where another schedule is not specifically applicable. This Rate Schedule is differentiated by the following voltage levels at the Customer&#65533;s effective point of delivery"
644046f09f2daf2eee038b02,14354,46 (Large General Service TOU - Secondary Voltage 1000-3000 kW),PacifiCorp (Wyoming),https://www.rockymountainpower.net/content/dam/pcorp/documents/en/rockymountainpower/rates-regulation/wyoming/price-summary/Wyoming_Price_Summary.pdf,95568,CA,41.4533,-123.4634,"Available
In all territory served by the Company in the State of Wyoming.

Applicable
To non-residential Customers for all electric service required on the Customer's premises. Service under this Schedule is limited to electric service loads which have exceeded 999 kW in more than one month of a consecutive 18-month period. This Schedule will remain applicable until Customer fails to exceed 999 kW for 36 consecutive months. Deliveries at more than one point, or more than one voltage and phase classification, will be separately metered and billed. Service for loads that are intermittent, partial requirements, or highly fluctuating or seasonally disconnected (during any one year period) will be available only under a special contract."
64404c83a3e0dae2d3048471,14354,46 (Large General Service TOU - Primary Voltage 1000-3000 kW),PacifiCorp (Wyoming),https://www.rockymountainpower.net/content/dam/pcorp/documents/en/rockymountainpower/rates-regulation/wyoming/price-summary/Wyoming_Price_Summary.pdf,95568,CA,41.4533,-123.4634,"To non-residential Customers for all electric service required on the Customer's premises. Service under this Schedule is limited to electric service loads where standard transmission service voltage is 46 kV or greater and loads have exceeded 999 kW in more than one month of a consecutive 18-month period. This Schedule will remain applicable until Customer fails to exceed 999 kW for 36 consecutive months or Customer's delivery voltage is less than standard transmission voltage of 46 kV. Deliveries at more than one point, or more than one voltage and phase classification, will be separately metered and billed. Service for loads that are intermittent, partial requirements, or highly fluctuating, or seasonally disconnected (during any one-year period) will be available only under a special contract."
644053529f2daf2eee038b03,14354,28 (General Service - Single Phase Secondary),PacifiCorp (Wyoming),https://www.rockymountainpower.net/content/dam/pcorp/documents/en/rockymountainpower/rates-regulation/wyoming/price-summary/Wyoming_Price_Summary.pdf,95568,CA,41.4533,-123.4634,"Available
In all territory served by the Company in the State of Wyoming.

Applicable
To non-residential Customers for all electric service required on the Customer's premises whose demands have registered more than 20.50 kW or whose energy usage have registered more than 5,000 kWh in more than six (6) of any continuous twelve(12) month period. Deliveries at more than one point, or more than one voltage and phase classification, will be separately metered and billed. This Schedule is not applicable to standby or breakdown service."
644055870dc9ca63ec09fadc,14354,28 (General Service - Three Phase Secondary),PacifiCorp (Wyoming),https://www.rockymountainpower.net/content/dam/pcorp/documents/en/rockymountainpower/rates-regulation/wyoming/price-summary/Wyoming_Price_Summary.pdf,95568,CA,41.4533,-123.4634,"Available
In all territory served by the Company in the State of Wyoming.

Applicable
To non-residential Customers for all electric service required on the Customer's premises whose demands have registered more than 20.50 kW or whose energy usage have registered more than 5,000 kWh in more than six (6) of any continuous twelve(12) month period. Deliveries at more than one point, or more than one voltage and phase classification, will be separately metered and billed. This Schedule is not applicable to standby or breakdown service."
64405aceb93a21707106f771,14354,28 (General Service - Single Phase Primary),PacifiCorp (Wyoming),https://www.rockymountainpower.net/content/dam/pcorp/documents/en/rockymountainpower/rates-regulation/wyoming/price-summary/Wyoming_Price_Summary.pdf,95568,CA,41.4533,-123.4634,"Available
In all territory served by the Company in the State of Wyoming.

Applicable
To non-residential Customers for all electric service required on the Customer's premises whose demands have registered more than 20.50 kW or whose energy usage have registered more than 5,000 kWh in more than six (6) of any continuous twelve(12) month period. Deliveries at more than one point, or more than one voltage and phase classification, will be separately metered and billed. This Schedule is not applicable to standby or breakdown service."
64405b2be6fcbb568b04c18e,14354,28 (General Service - Three Phase Primary),PacifiCorp (Wyoming),https://www.rockymountainpower.net/content/dam/pcorp/documents/en/rockymountainpower/rates-regulation/wyoming/price-summary/Wyoming_Price_Summary.pdf,95568,CA,41.4533,-123.4634,"Available
In all territory served by the Company in the State of Wyoming.

Applicable
To non-residential Customers for all electric service required on the Customer's premises whose demands have registered more than 20.50 kW or whose energy usage have registered more than 5,000 kWh in more than six (6) of any continuous twelve(12) month period. Deliveries at more than one point, or more than one voltage and phase classification, will be separately metered and billed. This Schedule is not applicable to standby or breakdown service."
644191f30dc9ca63ec09fadf,12825,GSEDS-1 Secondary Demand,NorthWestern Corporation,https://northwesternenergy.com/docs/default-source/default-document-library/billing-and-payment/rates-and-tariffs/montana/rates/gseds-1,59424,MT,47.3467,-110.0908,
644194fe9d217028e30ca9ee,12825,GSEDS-1 Secondary Non-Demand,NorthWestern Corporation,https://northwesternenergy.com/docs/default-source/default-document-library/billing-and-payment/rates-and-tariffs/montana/rates/gseds-1,59424,MT,47.3467,-110.0908,
644198ea9f2daf2eee038b06,12825,GSEDS-1 Primary Demand,NorthWestern Corporation,https://northwesternenergy.com/docs/default-source/default-document-library/billing-and-payment/rates-and-tariffs/montana/rates/gseds-1https://northwesternenergy.com/docs/default-source/default-document-library/billing-and-payment/rates-and-tariffs/montana/rates/gseds-1,59424,MT,47.3467,-110.0908,
64419a2e9f2daf2eee038b07,12825,GSEDS-1 Primary Non-Demand,NorthWestern Corporation,https://northwesternenergy.com/docs/default-source/default-document-library/billing-and-payment/rates-and-tariffs/montana/rates/gseds-1,59424,MT,47.3467,-110.0908,
64419ba6b71d9d079b05a5e3,12825,GSEDS-2 Transmission,NorthWestern Corporation,https://northwesternenergy.com/docs/default-source/default-document-library/billing-and-payment/rates-and-tariffs/montana/rates/gseds-2,59424,MT,47.3467,-110.0908,
64419d019f2daf2eee038b08,12825,GSEDS-2 Substation,NorthWestern Corporation,https://northwesternenergy.com/docs/default-source/default-document-library/billing-and-payment/rates-and-tariffs/montana/rates/gseds-2,59424,MT,47.3467,-110.0908,
6449a143c3346df03102c04a,963,MGS Primary-Single Phase-BGS-RSCP,Atlantic City Electric Co,https://www.atlanticcityelectric.com/SiteCollectionDocuments/MyAccount/MyBillUsage/NJTariffSectionIV.pdf,08015,NJ,39.9597,-74.5655,Available at any point of Company's system where facilities of adequate character and capacity exist for the entire electric service requirements of any customer delivered at one point and metered at or compensated to the voltage of delivery. This schedule is not available to residential customers.
64500bd8453a04b7fc0b91ec,12647,General Service Without Demand Meter (Rate code 25),Minnesota Power Inc,https://www.mnpower.com/CustomerService/RateBook,55707,MN,46.5196,-92.6292,"To any customer's electric service requirements when the total electric requirements
are supplied through one meter. Service shall be delivered at one point from existing
facilities of adequate type and capacity and metered at (or compensated to) the voltage of
delivery. Service hereunder is limited to Customers with total power requirements of less
than 10,000 kW and is subject to Company's Electric Service Regulations and any
applicable Riders.
Applicable to multiple metered service only in conjunction with the respective Rider for such service."
64500c811bbad7f7f102b8ce,12647,General Service With Demand Meter (Rate Code 25),Minnesota Power Inc,https://www.mnpower.com/CustomerService/RateBook,55707,MN,46.5196,-92.6292,"To any customer's electric service requirements when the total electric requirements
are supplied through one meter. Service shall be delivered at one point from existing
facilities of adequate type and capacity and metered at (or compensated to) the voltage of
delivery. Service hereunder is limited to Customers with total power requirements of less
than 10,000 kW and is subject to Company's Electric Service Regulations and any
applicable Riders.
Applicable to multiple metered service only in conjunction with the respective Rider for such service."
645015101bbad7f7f102b8cf,12647,Large Power Service,Minnesota Power Inc,https://www.mnpower.com/CustomerService/RateBook,55707,MN,46.5196,-92.6292,"The Large Power Service Schedule applies to electric service
delivered from existing Company facilities of adequate type and capacity, where Customer
and Company have executed an Electric Service Agreement (&#65533;ESA&#65533;) agreeing to the
purchase and sale of Large Power Service and supplementing the terms and conditions of
Large Power Service set forth in this LP Schedule."
645016b2453a04b7fc0b91ed,12647,Large Light and Power Service (Rate Code 55),Minnesota Power Inc,http://www.mnpower.com/CustomerService/RateBook,55707,MN,46.5196,-92.6292,"Service hereunder is limited to Customers with total power requirements of less than
50,000 kW and is subject to Company's Electric Service Regulations and any applicable
Riders. Customers with total power requirements in excess of 10,000 kW shall be served
under this rate only where customer and Company have executed an electric service
agreement having an initial minimum term of ten (10) years with a minimum cancellation
provision of four (4) years."
645016b2453a04b7fc0b91ee,12647,Large Light and Power Service (Rate Code 55),Minnesota Power Inc,https://www.mnpower.com/CustomerService/RateBook,55707,MN,46.5196,-92.6292,"Service hereunder is limited to Customers with total power requirements of less than
50,000 kW and is subject to Company's Electric Service Regulations and any applicable
Riders. Customers with total power requirements in excess of 10,000 kW shall be served
under this rate only where customer and Company have executed an electric service
agreement having an initial minimum term of ten (10) years with a minimum cancellation
provision of four (4) years."
64512cb18068b18f4d08bf4c,15472,GV Commercial and Industrial Service,Public Service Co of NH,https://www.eversource.com/content/docs/default-source/rates-tariffs/nh-summary-rates.pdf?sfvrsn=eefadaef_18,03465,NH,42.827,-72.1848,"For commercial or industrial customers with demands not exceeding 1,000 kW. Customers must pay for necessary
transforming, regulating and controlling apparatus."
64512fc11bbad7f7f102b8d3,15472,"LG, Large Commercial and Industrial Service",Public Service Co of NH,https://www.eversource.com/content/docs/default-source/rates-tariffs/nh-summary-rates.pdf?sfvrsn=eefadaef_18,03465,NH,42.827,-72.1848,"For commercial and industrial customers with demands in excess of 1,000 KW. Customers must pay for necessary
transforming, regulating and controlling apparatus."
64527ef042968eec9a07510b,17718,Large Municipal Service - Secondary,Southwestern Public Service Co (Texas),"https://www.xcelenergy.com/staticfiles/xe-responsive/Company/Rates%20&%20Regulations/Regulatory%20Filings/IV-175,%20Rev%2011%20-%20Large%20Municipal%20Service%20%20(3-1-22).pdf",88253,NM,32.9982,-104.3666,
6452806d60161e9f98043d7e,17718,Large Municipal Service - Primary,Southwestern Public Service Co (Texas),"https://www.xcelenergy.com/staticfiles/xe-responsive/Company/Rates%20&%20Regulations/Regulatory%20Filings/IV-175,%20Rev%2011%20-%20Large%20Municipal%20Service%20%20(3-1-22).pdf",88253,NM,32.9982,-104.3666,
6452826760161e9f98043d7f,17718,Primary General Service,Southwestern Public Service Co (Texas),"https://www.xcelenergy.com/staticfiles/xe-responsive/Company/Rates%20&%20Regulations/Regulatory%20Filings/IV-173,%20Rev%2011%20-%20Primary%20General%20Service%20%20(3-1-22).pdf",88253,NM,32.9982,-104.3666,
645288ea60161e9f98043d80,17718,Secondary General Service,Southwestern Public Service Co (Texas),"https://www.xcelenergy.com/staticfiles/xe-responsive/Company/Rates%20&%20Regulations/Regulatory%20Filings/IV-18,%20Rev%2022%20-%20Secondary%20General%20Service%20%20(3-1-22).pdf",88253,NM,32.9982,-104.3666,Companies may install power metering for customers who consume 200 kWh. Bills will be increased by $.50 for each kvar by which the reactive demand charge exceeds .33 the measured kw demand. Bills will be decreased by $.50 for each kvar by which the reactive demand charge is less than .33 measured kw demanded.
64528f89594c435d7909336e,17718,Large General Service - Outside City Limits 69 KV,Southwestern Public Service Co (Texas),"https://www.xcelenergy.com/staticfiles/xe-responsive/Company/Rates%20&%20Regulations/Regulatory%20Filings/IV-108,%20Rev.%2014%20-%20Large%20General%20Service%20-%20Transmission%20%20(3-1-22).pdf",88253,NM,32.9982,-104.3666,
64529181689267fc3e0c221f,17718,Large General Service - Outside City Limits 115 kV,Southwestern Public Service Co (Texas),"https://www.xcelenergy.com/staticfiles/xe-responsive/Company/Rates%20&%20Regulations/Regulatory%20Filings/IV-108,%20Rev.%2014%20-%20Large%20General%20Service%20-%20Transmission%20%20(3-1-22).pdf",88253,NM,32.9982,-104.3666,
645292cac973ee68bf07fd9e,17718,Large General Service - Inside City Limits 69 KV,Southwestern Public Service Co (Texas),"https://www.xcelenergy.com/staticfiles/xe-responsive/Company/Rates%20&%20Regulations/Regulatory%20Filings/IV-108,%20Rev.%2014%20-%20Large%20General%20Service%20-%20Transmission%20%20(3-1-22).pdf",88253,NM,32.9982,-104.3666,
64529807f03bf0dbe60d643e,17718,Large General Service - Inside City Limits 115 KV,Southwestern Public Service Co (Texas),"https://www.xcelenergy.com/staticfiles/xe-responsive/Company/Rates%20&%20Regulations/Regulatory%20Filings/IV-108,%20Rev.%2014%20-%20Large%20General%20Service%20-%20Transmission%20%20(3-1-22).pdf",88253,NM,32.9982,-104.3666,
6452b3dc689267fc3e0c2220,17698,Municipal Service Schedule,Southwestern Electric Power Co (Texas),https://www.swepco.com/lib/docs/ratesandtariffs/Texas/TexasRatesChargesandFees04-26-2022.pdf,72932,AR,35.603,-94.3749,"This rate schedule is available on an annual basis for lighting and power in municipal buildings in
communities where the Company has a franchise for the generation, distribution, and sale of electric
service, together with a standard contract for the operation of a street lighting system, when the
Customer purchases its entire lighting and power requirements from the Company.
It is optional with the Customer whether service will be billed under this schedule or any other
standard schedule available. The Customer having selected one schedule may not change to another
schedule within a twelve-month period, unless there is a substantial change in the character or
conditions of its service."
6452c3c975150c03790d4ef7,17698,Lighting and Power Service (Secondary),Southwestern Electric Power Co (Texas),https://www.swepco.com/lib/docs/ratesandtariffs/Texas/TexasRatesChargesandFees04-26-2022.pdf,72932,AR,35.603,-94.3749,"This rate schedule is available to all customers, except multiple dwellings or apartment houses, on an
annual basis for service for lighting, heating and power or combination of lighting, heating and
power where facilities of adequate capacity and suitable phase and voltage are available. Service
will be supplied at one point of delivery through one meter."
6452c4fbb066af8eff0309b0,17698,Lighting and Power Service (Primary),Southwestern Electric Power Co (Texas),https://www.swepco.com/lib/docs/ratesandtariffs/Texas/TexasRatesChargesandFees04-26-2022.pdf,72932,AR,35.603,-94.3749,"This rate schedule is available to all customers, except multiple dwellings or apartment houses, on an
annual basis for service for lighting, heating and power or combination of lighting, heating and
power where facilities of adequate capacity and suitable phase and voltage are available. Service
will be supplied at one point of delivery through one meter."
6452cba8a4e253d940032188,17698,Large Lighting and Power Service (Primary),Southwestern Electric Power Co (Texas),https://www.swepco.com/lib/docs/ratesandtariffs/Texas/TexasRatesChargesandFees04-26-2022.pdf,72932,AR,35.603,-94.3749,"This rate schedule is available to all customers on an annual basis for service for lighting, heating
and power or combination of lighting, heating and power where facilities of adequate capacity and
suitable phase and voltage are available. Service will be supplied at one point of delivery though one
meter"
6452ccf01bbad7f7f102b8d5,17698,Large Lighting and Power Service (Transmission - 69kV),Southwestern Electric Power Co (Texas),https://www.swepco.com/lib/docs/ratesandtariffs/Texas/TexasRatesChargesandFees04-26-2022.pdf,72932,AR,35.603,-94.3749,"This rate schedule is available to all customers on an annual basis for service for lighting, heating
and power or combination of lighting, heating and power where facilities of adequate capacity and
suitable phase and voltage are available. Service will be supplied at one point of delivery though one
meter."
6452cde0689267fc3e0c2221,17698,Large Lighting and Power Service (Transmission - 138 kV),Southwestern Electric Power Co (Texas),https://www.swepco.com/lib/docs/ratesandtariffs/Texas/TexasRatesChargesandFees04-26-2022.pdf,72932,AR,35.603,-94.3749,"This rate schedule is available to all customers on an annual basis for service for lighting, heating
and power or combination of lighting, heating and power where facilities of adequate capacity and
suitable phase and voltage are available. Service will be supplied at one point of delivery though one
meter."
645cf60133525f2caf0b5430,13780,Fg-1 Farm Service Single Phase,Northern States Power Co - Wisconsin,https://www.xcelenergy.com/staticfiles/xe-responsive/Archive/2We_Section_2New.pdf,49947,MI,46.3551,-89.6774,"Available for single- or three-phase electric service to farm customers supplied through
one meter, for farm and household purposes. Availability is restricted to farm customers not required
to take service under a demand metered rate schedule."
645cf6484a90dec821052e60,13780,Fg-1 Farm Service Three Phase,Northern States Power Co - Wisconsin,https://www.xcelenergy.com/staticfiles/xe-responsive/Archive/2We_Section_2New.pdf,49947,MI,46.3551,-89.6774,"Available for single- or three-phase electric service to farm customers supplied through
one meter, for farm and household purposes. Availability is restricted to farm customers not required
to take service under a demand metered rate schedule."
645d0840a3eb55c86700ae6d,13780,Cg-7 General Service Time-of-Day (Secondary),Northern States Power Co - Wisconsin,https://www.xcelenergy.com/staticfiles/xe-responsive/Archive/2We_Section_2New.pdf,49947,MI,46.3551,-89.6774,"Available to any non-residential customer for single- or three-phase electric service
supplied through one meter where customer's demands are measured and where customer is not
required to be on the Large General Time-of-Day service, Schedule Cg-9. This service is mandatory
for customers that meet the above criteria and Time-of-Day metering is available. Other customers may
select this service on an optional basis, if Time-of-Day metering is available."
645d096e62f66a7ed8029c1c,13780,Cg-7 General Service Time-of-Day (Primary),Northern States Power Co - Wisconsin,https://www.xcelenergy.com/staticfiles/xe-responsive/Archive/2We_Section_2New.pdf,49947,MI,46.3551,-89.6774,"Available to any non-residential customer for single- or three-phase electric service
supplied through one meter where customer's demands are measured and where customer is not
required to be on the Large General Time-of-Day service, Schedule Cg-9. This service is mandatory
for customers that meet the above criteria and Time-of-Day metering is available. Other customers may
select this service on an optional basis, if Time-of-Day metering is available."
645d0a4711dab086b80b981c,13780,Cg-9.1 Large General Time-of-Day Secondary Mandatory Customers,Northern States Power Co - Wisconsin,https://www.xcelenergy.com/staticfiles/xe-responsive/Archive/2We_Section_2New.pdf,49947,MI,46.3551,-89.6774,"This rate schedule is mandatory for any retail customer having a 15-minute
measured demand equal to or greater than 200 kW for at least 4 of 12 months. Customer remains on
this rate schedule on a mandatory basis unless demand remains below 200 kW for 12 consecutive
months."
645d0c1e62f66a7ed8029c1d,13780,Cg-9.1 Large General Time-of-Day Primary Mandatory Customers,Northern States Power Co - Wisconsin,https://www.xcelenergy.com/staticfiles/xe-responsive/Archive/2We_Section_2New.pdf,49947,MI,46.3551,-89.6774,"This rate schedule is mandatory for any retail customer having a 15-minute
measured demand equal to or greater than 200 kW for at least 4 of 12 months. Customer remains on
this rate schedule on a mandatory basis unless demand remains below 200 kW for 12 consecutive
months."
645d0c8f62f66a7ed8029c1e,13780,Cg-9.1 Large General Time-of-Day Transmission Transformed Mandatory Customers,Northern States Power Co - Wisconsin,https://www.xcelenergy.com/staticfiles/xe-responsive/Archive/2We_Section_2New.pdf,49947,MI,46.3551,-89.6774,"This rate schedule is mandatory for any retail customer having a 15-minute
measured demand equal to or greater than 200 kW for at least 4 of 12 months. Customer remains on
this rate schedule on a mandatory basis unless demand remains below 200 kW for 12 consecutive
months."
645d0d2244ebdd7f9c0ddaa0,13780,Cg-9.1 Large General Time-of-Day Transmission Untransformed Mandatory Customers,Northern States Power Co - Wisconsin,https://www.xcelenergy.com/staticfiles/xe-responsive/Archive/2We_Section_2New.pdf,49947,MI,46.3551,-89.6774,"This rate schedule is mandatory for any retail customer having a 15-minute
measured demand equal to or greater than 200 kW for at least 4 of 12 months. Customer remains on
this rate schedule on a mandatory basis unless demand remains below 200 kW for 12 consecutive
months."
645d17b5f66ec5c0fb066fd8,17698,GLP - General Lighting and Power Service,Southwestern Electric Power Co (Louisiana),https://www.swepco.com/company/about/rates/la,72932,AR,35.603,-94.3749,"This schedule is available to all Customers except multiple dwellings or apartment houses,
on an annual basis for secondary service for lighting, heating and power, or combination of
lighting, heating and power where facilities of adequate capacity and suitable phase and
voltage are available. Service will be supplied at one point of delivery through one meter."
645d1a6611dab086b80b981d,17698,LP - Lighting and Power Service - Primary Service,Southwestern Electric Power Co (Louisiana),https://www.swepco.com/lib/docs/ratesandtariffs/Louisiana/LOUISIANA_Tariffeff_01-31-2023.pdf,72932,AR,35.603,-94.3749,"This schedule is available to all customers, except multiple dwellings or apartment houses,
on an annual basis for service for lighting, heating and power or combination of lighting,
heating and power where facilities of adequate capacity and suitable phase and voltage are
available. Service will be supplied at one point of delivery through one meter."
645d1af1bfe05705e00eaa3c,17698,LP - Lighting and Power Service - Secondary Service,Southwestern Electric Power Co (Louisiana),https://www.swepco.com/lib/docs/ratesandtariffs/Louisiana/LOUISIANA_Tariffeff_01-31-2023.pdf,72932,AR,35.603,-94.3749,"This schedule is available to all customers, except multiple dwellings or apartment houses,
on an annual basis for service for lighting, heating and power or combination of lighting,
heating and power where facilities of adequate capacity and suitable phase and voltage are
available. Service will be supplied at one point of delivery through one meter."
